COS ID,Order Number,Order Status,Order Date,City (Billing),Postcode (Billing),Country Code (Billing),City (Shipping),Payment Method Title,Cart Discount Amount,Order Subtotal Amount,Shipping Method Title,Order Shipping Amount,Order Refund Amount,Order Total Amount,Order Total Tax Amount,SKU,Item #,Item Name,Quantity,Item Cost,Coupon Code,Discount Amount,Discount Amount Tax,website
M10025,9501,Completed,2022-06-28 03:26:41,Bad Tolz,83646,DE,Bad Tolz,PayPal,5.308411,53.06,ucretsiz gonderim,0.0,10.6,51.09,3.35,,1.0,Hatay Kunefe 2´li Paket 135x2 270 Gram,2.0,4.95,memleket,5.31,0.37,memleket_pazari
M10025,9501,Completed,2022-06-28 03:26:41,Bad Tolz,83646,DE,Bad Tolz,PayPal,5.308411,53.06,ucretsiz gonderim,0.0,10.6,51.09,3.35,,2.0,Seyitoglu Fistikli Premium  Baklava - 550 Seyitoglu Fistikli,1.0,7.57,,,,memleket_pazari
M10025,9501,Completed,2022-06-28 03:26:41,Bad Tolz,83646,DE,Bad Tolz,PayPal,5.308411,53.06,ucretsiz gonderim,0.0,10.6,51.09,3.35,,3.0,Dogal Antep Fistigi - 1000 gr.,1.0,10.09,,,,memleket_pazari
M10025,9501,Completed,2022-06-28 03:26:41,Bad Tolz,83646,DE,Bad Tolz,PayPal,5.308411,53.06,ucretsiz gonderim,0.0,10.6,51.09,3.35,,4.0,Dogal Kavrulmuş Giresun Findik Jumbo - 1 Kg Aile Paketi,1.0,10.09,,,,memleket_pazari
M10025,9501,Completed,2022-06-28 03:26:41,Bad Tolz,83646,DE,Bad Tolz,PayPal,5.308411,53.06,ucretsiz gonderim,0.0,10.6,51.09,3.35,,5.0,Kabuksuz Dogal Ceviz 1 KG,1.0,10.08,,,,memleket_pazari
M10026,9500,Completed,2022-06-28 01:59:12,Kunzelsau,74653,DE,Kunzelsau,PayPal,0.0,97.34,ucretsiz gonderim,0.0,0.0,104.14,6.8,,1.0,Kuru Biber / Patlican / Kabak / 50 Adet - Patlican,3.0,5.09,,,,memleket_pazari
M10026,9500,Completed,2022-06-28 01:59:12,Kunzelsau,74653,DE,Kunzelsau,PayPal,0.0,97.34,ucretsiz gonderim,0.0,0.0,104.14,6.8,,2.0,Kuru Biber / Patlican / Kabak / 50 Adet - Kirmizi Biber,3.0,5.09,,,,memleket_pazari
M10026,9500,Completed,2022-06-28 01:59:12,Kunzelsau,74653,DE,Kunzelsau,PayPal,0.0,97.34,ucretsiz gonderim,0.0,0.0,104.14,6.8,,3.0,Ezine Peyniri  Naturel Katkisiz Helal,1.0,8.4,,,,memleket_pazari
M10026,9500,Completed,2022-06-28 01:59:12,Kunzelsau,74653,DE,Kunzelsau,PayPal,0.0,97.34,ucretsiz gonderim,0.0,0.0,104.14,6.8,,4.0,"Antep Peyniri  Premium ozel Az Tuzlu - 1000, sade",1.0,10.74,,,,memleket_pazari
M10026,9500,Completed,2022-06-28 01:59:12,Kunzelsau,74653,DE,Kunzelsau,PayPal,0.0,97.34,ucretsiz gonderim,0.0,0.0,104.14,6.8,,5.0,Hakkari Yayla Kekik- Tutsu Bali - 500 gr.,1.0,9.35,,,,memleket_pazari
M10026,9500,Completed,2022-06-28 01:59:12,Kunzelsau,74653,DE,Kunzelsau,PayPal,0.0,97.34,ucretsiz gonderim,0.0,0.0,104.14,6.8,,6.0,Antep El Kirmasi Yeşil Zeytin - 1000,3.0,6.53,,,,memleket_pazari
M10026,9500,Completed,2022-06-28 01:59:12,Kunzelsau,74653,DE,Kunzelsau,PayPal,0.0,97.34,ucretsiz gonderim,0.0,0.0,104.14,6.8,,7.0,Zeytinyagli Cevizli Sos 260 G,2.0,2.8,,,,memleket_pazari
M10026,9500,Completed,2022-06-28 01:59:12,Kunzelsau,74653,DE,Kunzelsau,PayPal,0.0,97.34,ucretsiz gonderim,0.0,0.0,104.14,6.8,,8.0,Zeytinyagli Acili Sos 260 G,2.0,2.8,,,,memleket_pazari
M10026,9500,Completed,2022-06-28 01:59:12,Kunzelsau,74653,DE,Kunzelsau,PayPal,0.0,97.34,ucretsiz gonderim,0.0,0.0,104.14,6.8,,9.0,Ev Yapimi Biber Salcasi1kg - Aci,1.0,7.47,,,,memleket_pazari
M10027,9499,Completed,2022-06-27 23:17:27,Rastatt,76437,DE,Rastatt,PayPal,0.0,103.03,ucretsiz gonderim,0.0,25.5,110.25,7.22,,1.0,"Antep Peyniri  Premium ozel Az Tuzlu - 1000, sade",2.0,10.74,,,,memleket_pazari
M10027,9499,Completed,2022-06-27 23:17:27,Rastatt,76437,DE,Rastatt,PayPal,0.0,103.03,ucretsiz gonderim,0.0,25.5,110.25,7.22,,2.0,ozel uretim Taze Tereyagi 900 GR  Az Tuzlu,2.0,8.4,,,,memleket_pazari
M10027,9499,Completed,2022-06-27 23:17:27,Rastatt,76437,DE,Rastatt,PayPal,0.0,103.03,ucretsiz gonderim,0.0,25.5,110.25,7.22,,3.0,Organik  Soguk Preslenmiş Naturel Sizma Zeytinyagi 500 Ml,1.0,11.21,,,,memleket_pazari
M10027,9499,Completed,2022-06-27 23:17:27,Rastatt,76437,DE,Rastatt,PayPal,0.0,103.03,ucretsiz gonderim,0.0,25.5,110.25,7.22,,4.0,Erciyes 100% Dana Sucuk 450-525g - Kayseri,1.0,5.51,,,,memleket_pazari
M10027,9499,Completed,2022-06-27 23:17:27,Rastatt,76437,DE,Rastatt,PayPal,0.0,103.03,ucretsiz gonderim,0.0,25.5,110.25,7.22,,5.0,Antep Katmer 3’lu Paket 125 Grx3,5.0,7.94,,,,memleket_pazari
M10027,9499,Completed,2022-06-27 23:17:27,Rastatt,76437,DE,Rastatt,PayPal,0.0,103.03,ucretsiz gonderim,0.0,25.5,110.25,7.22,,6.0,Zeytinyagli Cevizli Sos 260 G,1.0,2.8,,,,memleket_pazari
M10027,9499,Completed,2022-06-27 23:17:27,Rastatt,76437,DE,Rastatt,PayPal,0.0,103.03,ucretsiz gonderim,0.0,25.5,110.25,7.22,,7.0,Erciyes 100% Dana Sucuk 450-525g - Afyon,1.0,5.51,,,,memleket_pazari
M10028,9498,Completed,2022-06-27 22:47:31,Nordborg,14550,SE,Nordborg,Kredi Karti (Stripe),11.18,111.78,ucretsiz gonderim,0.0,0.0,100.6,0.0,,1.0,"Antep Peyniri  Premium ozel Az Tuzlu - 1000, sade",4.0,9.66,memleket,11.18,0.0,memleket_pazari
M10028,9498,Completed,2022-06-27 22:47:31,Nordborg,14550,SE,Nordborg,Kredi Karti (Stripe),11.18,111.78,ucretsiz gonderim,0.0,0.0,100.6,0.0,,2.0,Ezine Peyniri  Naturel Katkisiz Helal,1.0,7.56,,,,memleket_pazari
M10028,9498,Completed,2022-06-27 22:47:31,Nordborg,14550,SE,Nordborg,Kredi Karti (Stripe),11.18,111.78,ucretsiz gonderim,0.0,0.0,100.6,0.0,,3.0,Taze Cecil Peyniri (Kuymaklik) 800 Gr,1.0,10.93,,,,memleket_pazari
M10028,9498,Completed,2022-06-27 22:47:31,Nordborg,14550,SE,Nordborg,Kredi Karti (Stripe),11.18,111.78,ucretsiz gonderim,0.0,0.0,100.6,0.0,,4.0,ozel uretim Izgaralik Dogal Hellim Peyniri 250g - 4 adet,1.0,8.41,,,,memleket_pazari
M10028,9498,Completed,2022-06-27 22:47:31,Nordborg,14550,SE,Nordborg,Kredi Karti (Stripe),11.18,111.78,ucretsiz gonderim,0.0,0.0,100.6,0.0,,5.0,Zeytin Ana Halhali Zeytin (Hatay Usulu) - 2000 gr.,1.0,13.21,,,,memleket_pazari
M10028,9498,Completed,2022-06-27 22:47:31,Nordborg,14550,SE,Nordborg,Kredi Karti (Stripe),11.18,111.78,ucretsiz gonderim,0.0,0.0,100.6,0.0,,6.0,Zeytin Ana cekirdeksiz Mangal Zeytin,1.0,2.1,,,,memleket_pazari
M10028,9498,Completed,2022-06-27 22:47:31,Nordborg,14550,SE,Nordborg,Kredi Karti (Stripe),11.18,111.78,ucretsiz gonderim,0.0,0.0,100.6,0.0,,7.0,Yoresel ozel uretim Tuzlu Kavurma - 1000 gr.,1.0,13.46,,,,memleket_pazari
M10028,9498,Completed,2022-06-27 22:47:31,Nordborg,14550,SE,Nordborg,Kredi Karti (Stripe),11.18,111.78,ucretsiz gonderim,0.0,0.0,100.6,0.0,,8.0,Natural Koy Peyniri - 1000 gr.,1.0,6.3,,,,memleket_pazari
M10029,9497,Completed,2022-06-27 22:42:56,frankfurt am main,60599,DE,frankfurt am main,PayPal,0.0,62.09,ucretsiz gonderim,0.0,0.0,66.44,4.35,,1.0,"Peynir Paketi Toplam 2,5 KG",1.0,20.56,,,,memleket_pazari
M10029,9497,Completed,2022-06-27 22:42:56,frankfurt am main,60599,DE,frankfurt am main,PayPal,0.0,62.09,ucretsiz gonderim,0.0,0.0,66.44,4.35,,2.0,Miss Kirma Yeşil Zeytin - 700 g.,1.0,3.73,,,,memleket_pazari
M10029,9497,Completed,2022-06-27 22:42:56,frankfurt am main,60599,DE,frankfurt am main,PayPal,0.0,62.09,ucretsiz gonderim,0.0,0.0,66.44,4.35,,3.0,Koyun Tulum Peyniri ozel Yapim 900 Gr,1.0,13.07,,,,memleket_pazari
M10029,9497,Completed,2022-06-27 22:42:56,frankfurt am main,60599,DE,frankfurt am main,PayPal,0.0,62.09,ucretsiz gonderim,0.0,0.0,66.44,4.35,,4.0,Gemlik Siyah Zeytin  JUMBO Boy (Miss) - 1300 Gr,1.0,8.4,,,,memleket_pazari
M10029,9497,Completed,2022-06-27 22:42:56,frankfurt am main,60599,DE,frankfurt am main,PayPal,0.0,62.09,ucretsiz gonderim,0.0,0.0,66.44,4.35,,5.0,Zeytin Ana cekirdeksiz Mangal Zeytin,1.0,2.33,,,,memleket_pazari
M10029,9497,Completed,2022-06-27 22:42:56,frankfurt am main,60599,DE,frankfurt am main,PayPal,0.0,62.09,ucretsiz gonderim,0.0,0.0,66.44,4.35,,6.0,ozel uretim Taze Tereyagi 900 GR  Az Tuzlu,1.0,8.4,,,,memleket_pazari
M10029,9497,Completed,2022-06-27 22:42:56,frankfurt am main,60599,DE,frankfurt am main,PayPal,0.0,62.09,ucretsiz gonderim,0.0,0.0,66.44,4.35,,7.0,"Antep Peyniri  Premium ozel Az Tuzlu - 500, sade",1.0,5.6,,,,memleket_pazari
M10030,9496,Completed,2022-06-27 22:27:51,Kirchhain,35274,DE,Kirchhain,PayPal,0.0,42.68,ucretsiz gonderim,0.0,0.0,45.67,2.99,,1.0,Ezine Peyniri  Naturel Katkisiz Helal,2.0,4.29,,,,memleket_pazari
M10030,9496,Completed,2022-06-27 22:27:51,Kirchhain,35274,DE,Kirchhain,PayPal,0.0,42.68,ucretsiz gonderim,0.0,0.0,45.67,2.99,,2.0,Jumbo Siyah Zeytin Gemlik - 1000,1.0,6.53,,,,memleket_pazari
M10030,9496,Completed,2022-06-27 22:27:51,Kirchhain,35274,DE,Kirchhain,PayPal,0.0,42.68,ucretsiz gonderim,0.0,0.0,45.67,2.99,,3.0,Erciyes 100% Dana Sucuk 450-525g - Kayseri,4.0,5.51,,,,memleket_pazari
M10030,9496,Completed,2022-06-27 22:27:51,Kirchhain,35274,DE,Kirchhain,PayPal,0.0,42.68,ucretsiz gonderim,0.0,0.0,45.67,2.99,,4.0,Erciyes 100% Dana Sucuk 450-525g - Afyon,1.0,5.51,,,,memleket_pazari
M10031,9495,Completed,2022-06-27 20:24:42,Ludwigshafen am Rhein,67059,DE,Ludwigshafen am Rhein,PayPal,0.0,47.61,ucretsiz gonderim,0.0,0.0,50.96,3.35,,1.0,Jumbo Siyah Zeytin Gemlik - 1000,1.0,6.53,,,,memleket_pazari
M10031,9495,Completed,2022-06-27 20:24:42,Ludwigshafen am Rhein,67059,DE,Ludwigshafen am Rhein,PayPal,0.0,47.61,ucretsiz gonderim,0.0,0.0,50.96,3.35,,2.0,Kestane Bali - Pergamo - 1000 gr.,1.0,16.81,,,,memleket_pazari
M10031,9495,Completed,2022-06-27 20:24:42,Ludwigshafen am Rhein,67059,DE,Ludwigshafen am Rhein,PayPal,0.0,47.61,ucretsiz gonderim,0.0,0.0,50.96,3.35,,3.0,Erciyes 100% Dana Sucuk 450-525g - Afyon,1.0,5.51,,,,memleket_pazari
M10031,9495,Completed,2022-06-27 20:24:42,Ludwigshafen am Rhein,67059,DE,Ludwigshafen am Rhein,PayPal,0.0,47.61,ucretsiz gonderim,0.0,0.0,50.96,3.35,,4.0,Miss Domat Kirma Zeytin jumbo - 1kg,1.0,6.07,,,,memleket_pazari
M10031,9495,Completed,2022-06-27 20:24:42,Ludwigshafen am Rhein,67059,DE,Ludwigshafen am Rhein,PayPal,0.0,47.61,ucretsiz gonderim,0.0,0.0,50.96,3.35,,5.0,ozel uretim Taze Tereyagi 900 GR  Az Tuzlu,1.0,8.4,,,,memleket_pazari
M10031,9495,Completed,2022-06-27 20:24:42,Ludwigshafen am Rhein,67059,DE,Ludwigshafen am Rhein,PayPal,0.0,47.61,ucretsiz gonderim,0.0,0.0,50.96,3.35,,6.0,Ezine Peyniri  Naturel Katkisiz Helal,1.0,4.29,,,,memleket_pazari
M10032,9494,Completed,2022-06-27 19:42:18,Fulda,36043,DE,Fulda,PayPal,0.0,52.71,ucretsiz gonderim,0.0,0.0,56.4,3.69,,1.0,Muska ve Sarma - 800 GR Muska,3.0,9.34,,,,memleket_pazari
M10032,9494,Completed,2022-06-27 19:42:18,Fulda,36043,DE,Fulda,PayPal,0.0,52.71,ucretsiz gonderim,0.0,0.0,56.4,3.69,,2.0,Miss Zeytin - Yeşil cizik Zeytin - 1200 gr.,1.0,8.4,,,,memleket_pazari
M10032,9494,Completed,2022-06-27 19:42:18,Fulda,36043,DE,Fulda,PayPal,0.0,52.71,ucretsiz gonderim,0.0,0.0,56.4,3.69,,3.0,"Dogal Kurutulmuş Patlican / Biber 25 Adet - 50, patlican",1.0,5.09,,,,memleket_pazari
M10032,9494,Completed,2022-06-27 19:42:18,Fulda,36043,DE,Fulda,PayPal,0.0,52.71,ucretsiz gonderim,0.0,0.0,56.4,3.69,,4.0,Dogal Antep Fistigi - 1000 gr.,1.0,11.21,,,,memleket_pazari
M10033,9493,Completed,2022-06-27 19:30:19,Heidelberg,69115,DE,Heidelberg,PayPal,5.607477,56.07,ucretsiz gonderim,0.0,0.0,53.99,3.53,,1.0,"Kampanyali Yaz Anadolu Kahvalti Paketi(memleket kodu ile birlikte 53,99)",1.0,50.46,memleket,5.61,0.39,memleket_pazari
M10034,9486,Completed,2022-06-27 07:17:44,Kirchhain,35274,DE,Kirchhain,PayPal,5.35514,53.59,ucretsiz gonderim,0.0,5.84,51.62,3.38,,1.0,Ev Yapimi Biber Salcasi1kg - Aci,1.0,6.72,memleket,5.36,0.37,memleket_pazari
M10034,9486,Completed,2022-06-27 07:17:44,Kirchhain,35274,DE,Kirchhain,PayPal,5.35514,53.59,ucretsiz gonderim,0.0,5.84,51.62,3.38,,2.0,Ev Yapimi Gun Kurusu Domates Salcasi 1kg,1.0,6.72,,,,memleket_pazari
M10034,9486,Completed,2022-06-27 07:17:44,Kirchhain,35274,DE,Kirchhain,PayPal,5.35514,53.59,ucretsiz gonderim,0.0,5.84,51.62,3.38,,3.0,Zeytin Ana Koy Yapimi Tahin G,1.0,4.63,,,,memleket_pazari
M10034,9486,Completed,2022-06-27 07:17:44,Kirchhain,35274,DE,Kirchhain,PayPal,5.35514,53.59,ucretsiz gonderim,0.0,5.84,51.62,3.38,,4.0,Ezine Peyniri  Naturel Katkisiz Helal,1.0,3.87,,,,memleket_pazari
M10034,9486,Completed,2022-06-27 07:17:44,Kirchhain,35274,DE,Kirchhain,PayPal,5.35514,53.59,ucretsiz gonderim,0.0,5.84,51.62,3.38,,5.0,ozel uretim Taze Tereyagi 900 GR  Az Tuzlu,1.0,7.56,,,,memleket_pazari
M10034,9486,Completed,2022-06-27 07:17:44,Kirchhain,35274,DE,Kirchhain,PayPal,5.35514,53.59,ucretsiz gonderim,0.0,5.84,51.62,3.38,,6.0,ozel uretimTulum Peyniri - 500 gr.,1.0,5.46,,,,memleket_pazari
M10034,9486,Completed,2022-06-27 07:17:44,Kirchhain,35274,DE,Kirchhain,PayPal,5.35514,53.59,ucretsiz gonderim,0.0,5.84,51.62,3.38,,7.0,Asma Yapragi Salamura 500g Vakumlu - Zeytin Ana,1.0,3.36,,,,memleket_pazari
M10034,9486,Completed,2022-06-27 07:17:44,Kirchhain,35274,DE,Kirchhain,PayPal,5.35514,53.59,ucretsiz gonderim,0.0,5.84,51.62,3.38,,8.0,Erciyes 100% Dana Sucuk 450-525g - Kayseri,1.0,4.96,,,,memleket_pazari
M10034,9486,Completed,2022-06-27 07:17:44,Kirchhain,35274,DE,Kirchhain,PayPal,5.35514,53.59,ucretsiz gonderim,0.0,5.84,51.62,3.38,,9.0,Erciyes 100% Dana Sucuk 450-525g - Afyon,1.0,4.96,,,,memleket_pazari
M10035,9485,Completed,2022-06-27 00:37:02,Munchen,80995,DE,Munchen,PayPal,0.0,67.89,ucretsiz gonderim,0.0,0.0,72.65,4.76,,1.0,ozel uretim Taze Tereyagi 900 GR  Az Tuzlu,1.0,8.4,,,,memleket_pazari
M10035,9485,Completed,2022-06-27 00:37:02,Munchen,80995,DE,Munchen,PayPal,0.0,67.89,ucretsiz gonderim,0.0,0.0,72.65,4.76,,2.0,Natural Koy Peyniri - 1000 gr.,1.0,7.0,,,,memleket_pazari
M10035,9485,Completed,2022-06-27 00:37:02,Munchen,80995,DE,Munchen,PayPal,0.0,67.89,ucretsiz gonderim,0.0,0.0,72.65,4.76,,3.0,Yuvarlama Kuru Sele Zeytin - 1000 gr.,1.0,7.47,,,,memleket_pazari
M10035,9485,Completed,2022-06-27 00:37:02,Munchen,80995,DE,Munchen,PayPal,0.0,67.89,ucretsiz gonderim,0.0,0.0,72.65,4.76,,4.0,Zeytin Ana cekirdeksiz Mangal Zeytin,1.0,2.33,,,,memleket_pazari
M10035,9485,Completed,2022-06-27 00:37:02,Munchen,80995,DE,Munchen,PayPal,0.0,67.89,ucretsiz gonderim,0.0,0.0,72.65,4.76,,5.0,Avantajli Baklava Kunefe Paketi,1.0,20.05,,,,memleket_pazari
M10035,9485,Completed,2022-06-27 00:37:02,Munchen,80995,DE,Munchen,PayPal,0.0,67.89,ucretsiz gonderim,0.0,0.0,72.65,4.76,,6.0,Gemlik/Katirli Buyuk Boy Siyah Zeytin - 1kg,1.0,6.53,,,,memleket_pazari
M10035,9485,Completed,2022-06-27 00:37:02,Munchen,80995,DE,Munchen,PayPal,0.0,67.89,ucretsiz gonderim,0.0,0.0,72.65,4.76,,7.0,Kuru Biber / Patlican / Kabak / 50 Adet - Patlican,1.0,5.09,,,,memleket_pazari
M10035,9485,Completed,2022-06-27 00:37:02,Munchen,80995,DE,Munchen,PayPal,0.0,67.89,ucretsiz gonderim,0.0,0.0,72.65,4.76,,8.0,Erciyes 100% Dana Sucuk 450-525g - Kayseri,1.0,5.51,,,,memleket_pazari
M10035,9485,Completed,2022-06-27 00:37:02,Munchen,80995,DE,Munchen,PayPal,0.0,67.89,ucretsiz gonderim,0.0,0.0,72.65,4.76,,9.0,Erciyes 100% Dana Sucuk 450-525g - Afyon,1.0,5.51,,,,memleket_pazari
M10036,9484,Completed,2022-06-27 00:14:34,Dortmund,44328,DE,Dortmund,PayPal,3.953271,39.53,Kargo ucreti,4.9,0.0,42.99,2.5,,1.0,Zeytin Ana cekirdeksiz Mangal Zeytin,4.0,2.09,memleket,3.95,0.28,memleket_pazari
M10036,9484,Completed,2022-06-27 00:14:34,Dortmund,44328,DE,Dortmund,PayPal,3.953271,39.53,Kargo ucreti,4.9,0.0,42.99,2.5,,2.0,Gun Kurusu  Domates Kurusu,1.0,2.52,,,,memleket_pazari
M10036,9484,Completed,2022-06-27 00:14:34,Dortmund,44328,DE,Dortmund,PayPal,3.953271,39.53,Kargo ucreti,4.9,0.0,42.99,2.5,,3.0,ozel uretim Taze Tereyagi 900 GR  Az Tuzlu,1.0,7.57,,,,memleket_pazari
M10036,9484,Completed,2022-06-27 00:14:34,Dortmund,44328,DE,Dortmund,PayPal,3.953271,39.53,Kargo ucreti,4.9,0.0,42.99,2.5,,4.0,"Dogal Kurutulmuş Patlican / Biber 25 Adet - 25, patlican",1.0,2.52,,,,memleket_pazari
M10036,9484,Completed,2022-06-27 00:14:34,Dortmund,44328,DE,Dortmund,PayPal,3.953271,39.53,Kargo ucreti,4.9,0.0,42.99,2.5,,5.0,"Dogal Kurutulmuş Patlican / Biber 25 Adet - 25, biber",1.0,2.52,,,,memleket_pazari
M10036,9484,Completed,2022-06-27 00:14:34,Dortmund,44328,DE,Dortmund,PayPal,3.953271,39.53,Kargo ucreti,4.9,0.0,42.99,2.5,,6.0,Antep Katmer 3’lu Paket 125 Grx3,1.0,7.15,,,,memleket_pazari
M10036,9484,Completed,2022-06-27 00:14:34,Dortmund,44328,DE,Dortmund,PayPal,3.953271,39.53,Kargo ucreti,4.9,0.0,42.99,2.5,,7.0,Hatay Kunefe 2´li Paket 135x2 270 Gram,1.0,4.96,,,,memleket_pazari
M10037,9483,Completed,2022-06-26 22:54:50,Kiel,24149,DE,Kiel,PayPal,0.0,59.3,ucretsiz gonderim,0.0,6.0,63.45,4.15,,1.0,"Antep Peyniri  Premium ozel Az Tuzlu - 1000, sade",5.0,10.74,,,,memleket_pazari
M10037,9483,Completed,2022-06-26 22:54:50,Kiel,24149,DE,Kiel,PayPal,0.0,59.3,ucretsiz gonderim,0.0,6.0,63.45,4.15,,2.0,Mini Kurutulmuş Ispanya Inciri - 500 gr.,1.0,5.61,,,,memleket_pazari
M10038,9482,Completed,2022-06-26 22:42:25,Schoffengrund,35641,DE,Schoffengrund,PayPal,4.943925,49.42,ucretsiz gonderim,0.0,0.0,47.58,3.12,,1.0,Dogal Antep Fistigi - 1000 gr.,1.0,10.08,memleket,4.94,0.35,memleket_pazari
M10038,9482,Completed,2022-06-26 22:42:25,Schoffengrund,35641,DE,Schoffengrund,PayPal,4.943925,49.42,ucretsiz gonderim,0.0,0.0,47.58,3.12,,2.0,Kabuklu Badem - 1000 gr.,1.0,7.49,,,,memleket_pazari
M10038,9482,Completed,2022-06-26 22:42:25,Schoffengrund,35641,DE,Schoffengrund,PayPal,4.943925,49.42,ucretsiz gonderim,0.0,0.0,47.58,3.12,,3.0,4 KG Jumbo Gemlik Zeytin Avantaj Paketi,1.0,16.81,,,,memleket_pazari
M10038,9482,Completed,2022-06-26 22:42:25,Schoffengrund,35641,DE,Schoffengrund,PayPal,4.943925,49.42,ucretsiz gonderim,0.0,0.0,47.58,3.12,,4.0,Dogal Kavrulmuş Giresun Findik Jumbo - 1 Kg Aile Paketi,1.0,10.08,,,,memleket_pazari
M10039,9481,Completed,2022-06-26 22:22:49,Salzgitter,38226,DE,Salzgitter,PayPal,0.0,60.64,ucretsiz gonderim,0.0,0.0,64.89,4.25,,1.0,Dogal cerceve Petek Bal - Sivas - 2100g,1.0,27.94,,,,memleket_pazari
M10039,9481,Completed,2022-06-26 22:22:49,Salzgitter,38226,DE,Salzgitter,PayPal,0.0,60.64,ucretsiz gonderim,0.0,0.0,64.89,4.25,,2.0,Dogal Bitlis Hizan Karakovan Bali 1200+-100gr,1.0,32.7,,,,memleket_pazari
M10040,9479,Completed,2022-06-26 16:46:23,Hannover,30165,DE,Hannover,PayPal,0.0,68.67,ucretsiz gonderim,0.0,0.0,73.47,4.8,,1.0,"Antep Peyniri  Premium ozel Az Tuzlu - 1000, sade",1.0,10.74,,,,memleket_pazari
M10040,9479,Completed,2022-06-26 16:46:23,Hannover,30165,DE,Hannover,PayPal,0.0,68.67,ucretsiz gonderim,0.0,0.0,73.47,4.8,,2.0,"Peynir Paketi Toplam 2,5 KG",1.0,20.56,,,,memleket_pazari
M10040,9479,Completed,2022-06-26 16:46:23,Hannover,30165,DE,Hannover,PayPal,0.0,68.67,ucretsiz gonderim,0.0,0.0,73.47,4.8,,3.0,4 KG Jumbo Gemlik Zeytin Avantaj Paketi,1.0,18.68,,,,memleket_pazari
M10040,9479,Completed,2022-06-26 16:46:23,Hannover,30165,DE,Hannover,PayPal,0.0,68.67,ucretsiz gonderim,0.0,0.0,73.47,4.8,,4.0,Zeytin Ana Halhali Zeytin (Hatay Usulu) - 1000 gr.,1.0,7.48,,,,memleket_pazari
M10040,9479,Completed,2022-06-26 16:46:23,Hannover,30165,DE,Hannover,PayPal,0.0,68.67,ucretsiz gonderim,0.0,0.0,73.47,4.8,,5.0,Dogal Ve Işlenmemiş Kabuksuz Findik 1 Kg,1.0,11.21,,,,memleket_pazari
M10041,9478,Completed,2022-06-26 14:36:28,Schmallenberg,57392,DE,Schmallenberg,PayPal,4.476636,44.81,ucretsiz gonderim,0.0,0.0,43.16,2.82,,1.0,Miss Domat Kirma Zeytin jumbo - 1kg,1.0,5.47,memleket,4.48,0.31,memleket_pazari
M10041,9478,Completed,2022-06-26 14:36:28,Schmallenberg,57392,DE,Schmallenberg,PayPal,4.476636,44.81,ucretsiz gonderim,0.0,0.0,43.16,2.82,,2.0,Antep El Kirmasi Yeşil Zeytin - 1000,1.0,5.89,,,,memleket_pazari
M10041,9478,Completed,2022-06-26 14:36:28,Schmallenberg,57392,DE,Schmallenberg,PayPal,4.476636,44.81,ucretsiz gonderim,0.0,0.0,43.16,2.82,,3.0,ozel uretim Taze Tereyagi 900 GR  Az Tuzlu,3.0,7.56,,,,memleket_pazari
M10041,9478,Completed,2022-06-26 14:36:28,Schmallenberg,57392,DE,Schmallenberg,PayPal,4.476636,44.81,ucretsiz gonderim,0.0,0.0,43.16,2.82,,4.0,Natural Koy Peyniri - 1000 gr.,1.0,6.31,,,,memleket_pazari
M10042,9473,Completed,2022-06-26 00:24:46,Munchen,80995,DE,Munchen,PayPal,69.551402,138.88,ucretsiz gonderim,0.0,0.0,74.17,4.85,,1.0,Antep Katmer 3’lu Paket 125 Grx3,2.0,3.86,memleket9333,69.55,4.87,memleket_pazari
M10042,9473,Completed,2022-06-26 00:24:46,Munchen,80995,DE,Munchen,PayPal,69.551402,138.88,ucretsiz gonderim,0.0,0.0,74.17,4.85,,2.0,Fistikli ozel G.Antep  Midye Baklava - 2500 gr.,1.0,41.7,,,,memleket_pazari
M10042,9473,Completed,2022-06-26 00:24:46,Munchen,80995,DE,Munchen,PayPal,69.551402,138.88,ucretsiz gonderim,0.0,0.0,74.17,4.85,,3.0,Erciyes 100% Dana Sucuk 450-525g - Afyon,14.0,1.42,,,,memleket_pazari
M10043,9472,Completed,2022-06-25 23:58:58,Rendsburg,24768,DE,Rendsburg,PayPal,1.785047,17.82,Kargo ucreti,4.9,0.0,22.06,1.13,,1.0,Destan Siyah Gemlik Zeytini 700 G,1.0,3.36,memleket,1.79,0.12,memleket_pazari
M10043,9472,Completed,2022-06-25 23:58:58,Rendsburg,24768,DE,Rendsburg,PayPal,1.785047,17.82,Kargo ucreti,4.9,0.0,22.06,1.13,,2.0,Ezine Peyniri  Naturel Katkisiz Helal,2.0,3.86,,,,memleket_pazari
M10043,9472,Completed,2022-06-25 23:58:58,Rendsburg,24768,DE,Rendsburg,PayPal,1.785047,17.82,Kargo ucreti,4.9,0.0,22.06,1.13,,3.0,Erciyes 100% Dana Sucuk 450-525g - Kayseri,1.0,4.96,,,,memleket_pazari
M10044,9470,Completed,2022-06-25 20:17:58,Moosburg,85368,DE,Moosburg,PayPal,0.0,62.1,ucretsiz gonderim,0.0,0.0,66.45,4.35,,1.0,Jumbo Siyah Zeytin Gemlik - 1000,1.0,6.53,,,,memleket_pazari
